Gene ID	Gene Symbol	Gene Biotype	Gene Description	Gene Chromosome	Gene Start	Gene Stop	Gene Strand	Scr_1	Scr_2	Scr_3	ASO_1	ASO_2	ASO_3
ENSG00000146950	SHROOM2	protein_coding	Protein Shroom2	chrX	9786429	9949443	+	232	230	261	284	264	500
ENSG00000252316	RNY4	misc_RNA		chr7	148963315	148963410	+	15	15	22	14	16	28
ENSG00000164411	GJB7	protein_coding	Gap junction beta-7 protein	chr6	87282980	87329278	-	0	2	1	0	0	3
ENSG00000218109	KIRREL3-AS3	lncRNA	Putative uncharacterized protein KIRREL3-AS3	chr11	127002910	127006058	+	0	0	0	0	0	3
ENSG00000227467	LINC01537	lncRNA		chr11	72570660	72573229	+	0	1	0	4	2	1
ENSG00000234899	SOX9-AS1	lncRNA		chr17	72067099	72237203	-	3	5	1	3	1	0
ENSG00000186591	UBE2H	protein_coding	Ubiquitin-conjugating enzyme E2 H	chr7	129830732	129952960	-	980	1120	1088	973	1012	984
ENSG00000256262	USP30-AS1	lncRNA		chr12	109052344	109053986	-	13	10	10	9	9	9
ENSG00000291207	ENSG00000291207	lncRNA		chr7	45723780	45769042	-	67	48	56	41	41	32
ENSG00000197721	CR1L	protein_coding	Complement component receptor 1-like protein	chr1	207645113	207738416	+	6	5	2	3	2	1
ENSG00000197217	ENTPD4	protein_coding	Ectonucleoside triphosphate diphosphohydrolase 4	chr8	23385783	23457695	-	522	552	487	460	548	469
ENSG00000165695	AK8	protein_coding	Adenylate kinase 8	chr9	132725578	132878777	-	26	44	30	23	14	27
ENSG00000239887	C1orf226	protein_coding	Uncharacterized protein C1orf226	chr1	162378841	162386812	+	58	47	72	107	89	154
ENSG00000291194	ENSG00000291194	lncRNA		chr17	20408311	20434286	+	9	6	10	5	8	9
ENSG00000282933	RHOXF1P3	protein_coding	Rhox homeobox family member 1 pseudogene 3	chrX	119942834	119992838	+	5	2	2	1	3	8
ENSG00000196876	SCN8A	protein_coding	Sodium channel protein type 8 subunit alpha	chr12	51590266	51812864	+	27	25	32	20	11	11
ENSG00000287929	ENSG00000287929	lncRNA		chr1	183252263	183258968	+	13	22	13	4	7	4
ENSG00000213015	ZNF580	protein_coding	Zinc finger protein 580	chr19	55635016	55643470	+	108	91	131	117	111	180
ENSG00000202491	RNU6-716P	snRNA		chr1	200008505	200008607	-	1	0	2	1	1	1
ENSG00000237541	HLA-DQA2	protein_coding	HLA class II histocompatibility antigen	chr6	32741391	32747198	+	81	73	115	19	15	24
ENSG00000152763	DNAI4	protein_coding	Dynein axonemal intermediate chain 4	chr1	66812885	66924856	-	70	155	61	72	107	23
ENSG00000232842	KAT7P1	processed_pseudogene		chrX	95973328	95974315	-	1	0	0	2	3	4
ENSG00000175305	CCNE2	protein_coding	G1/S-specific cyclin-E2	chr8	94879770	94896678	-	76	50	25	48	44	16
ENSG00000141639	MAPK4	protein_coding	Mitogen-activated protein kinase 4	chr18	50560087	50731826	+	19	10	18	42	32	86
ENSG00000235286	ENSG00000235286	processed_pseudogene		chr11	111670956	111672404	-	3	0	4	0	1	0
ENSG00000102053	ZC3H12B	protein_coding	Probable ribonuclease ZC3H12B	chrX	65034788	65507887	+	43	57	36	37	51	20
ENSG00000196810	CTBP1-DT	lncRNA		chr4	1249300	1288291	+	110	160	137	179	150	206
ENSG00000121281	ADCY7	protein_coding	Adenylate cyclase type 7	chr16	50246137	50318135	+	550	398	626	339	318	609
ENSG00000128482	RNF112	protein_coding	RING finger protein 112	chr17	19411125	19417276	+	19	28	40	20	16	34
ENSG00000086696	HSD17B2	protein_coding	17-beta-hydroxysteroid dehydrogenase type 2	chr16	82035004	82098534	+	21	25	19	5	4	12
ENSG00000240888	ENSG00000240888	lncRNA		chr3	143313067	143314429	-	3	4	2	2	2	0
ENSG00000254485	ENSG00000254485	lncRNA		chr3	9292588	9363303	-	17	9	8	11	12	1
ENSG00000130270	ATP8B3	protein_coding	Phospholipid-transporting ATPase IK	chr19	1782075	1812276	-	31	27	37	16	10	27
ENSG00000145491	ROPN1L	protein_coding	Ropporin-1-like protein	chr5	10441524	10472029	+	57	112	72	33	20	18
ENSG00000226913	BSN-DT	lncRNA		chr3	49549306	49554366	-	18	18	17	11	11	19
ENSG00000287673	ENSG00000287673	lncRNA		chr18	47263935	47282939	+	8	5	10	19	13	19
ENSG00000241859	ANOS2P	transcribed_unprocessed_pseudogene		chrY	13751656	13915824	+	3	1	4	1	1	0
ENSG00000271553	ENSG00000271553	lncRNA		chr7	128667043	128668156	+	4	9	6	6	6	3
ENSG00000253659	ENSG00000253659	lncRNA		chr8	79259402	79314951	+	11	2	6	0	0	0
ENSG00000270379	HEATR9	protein_coding	Protein HEATR9	chr17	35854946	35868891	-	3	7	4	2	2	3
ENSG00000282728	PGR-AS1	lncRNA		chr11	101129077	101209591	+	1	5	2	0	3	0
ENSG00000272078	ENSG00000272078	lncRNA		chr1	10639241	10654333	+	2	2	7	3	1	5
ENSG00000204381	LAYN	protein_coding	Layilin	chr11	111540280	111561745	+	106	112	88	178	174	120
ENSG00000188290	HES4	protein_coding	Transcription factor HES-4	chr1	998962	1000172	-	74	45	97	48	59	125
ENSG00000004864	SLC25A13	protein_coding	Electrogenic aspartate/glutamate antiporter SLC25A13	chr7	96120220	96322147	-	258	232	218	229	221	155
ENSG00000175745	NR2F1	protein_coding	COUP transcription factor 1	chr5	93583222	93594611	+	195	222	244	272	188	307
ENSG00000224424	PRKAR2A-AS1	lncRNA		chr3	48847572	48851981	+	27	18	31	22	24	40
ENSG00000284130	TUBA3FP	protein_coding	Tubulin alpha 3f pseudogene	chr22	21008193	21014292	-	5	9	11	3	2	1
ENSG00000139372	TDG	protein_coding	G/T mismatch-specific thymine DNA glycosylase	chr12	103965822	103988874	+	76	102	62	110	121	36
ENSG00000284713	SMIM38	protein_coding	Small integral membrane protein 38	chr11	69155478	69162440	+	10	9	8	5	7	19
ENSG00000162004	CCDC78	protein_coding	Coiled-coil domain-containing protein 78	chr16	722582	726954	-	119	161	187	50	43	98
ENSG00000277022	ENSG00000277022	lncRNA		chr20	45435272	45448325	-	2	3	1	1	1	0
ENSG00000141968	VAV1	protein_coding	Proto-oncogene vav	chr19	6772708	6857366	+	439	309	498	249	202	298
ENSG00000092068	SLC7A8	protein_coding	Large neutral amino acids transporter small subunit 2	chr14	23125295	23183674	-	520	372	561	450	364	658
ENSG00000126262	FFAR2	protein_coding	Free fatty acid receptor 2	chr19	35443907	35451767	+	5	9	8	6	5	1
ENSG00000272545	ENSG00000272545	lncRNA		chr16	48640473	48641052	+	1	3	1	1	2	0
ENSG00000116539	ASH1L	protein_coding	Histone-lysine N-methyltransferase ASH1L	chr1	155335268	155563162	-	1542	1470	1234	1460	1651	1003
ENSG00000243926	TIPARP-AS1	lncRNA		chr3	156671859	156674446	-	2	4	5	6	8	4
ENSG00000176783	RUFY1	protein_coding	RUN and FYVE domain-containing protein 1	chr5	179550554	179610012	+	376	427	394	460	464	341
ENSG00000069812	HES2	protein_coding	Transcription factor HES-2	chr1	6412418	6424670	-	126	134	162	52	39	86
ENSG00000111361	EIF2B1	protein_coding	Translation initiation factor eIF-2B subunit alpha	chr12	123620406	123633766	-	248	196	221	244	229	194
ENSG00000136536	MARCHF7	protein_coding	E3 ubiquitin-protein ligase MARCHF7	chr2	159712457	159771027	+	517	621	343	558	659	230
ENSG00000047849	MAP4	protein_coding	Microtubule-associated protein 4	chr3	47850690	48089272	-	1911	1952	2127	2032	1867	2024
ENSG00000181227	DLSTP1	processed_pseudogene		chr1	75743423	75744776	-	2	1	2	5	2	3
ENSG00000171903	CYP4F11	protein_coding	Cytochrome P450 4F11	chr19	15912367	15934867	-	53	36	50	21	15	36
ENSG00000197353	LYPD2	protein_coding	Ly6/PLAUR domain-containing protein 2	chr8	142750150	142752532	-	0	2	4	0	0	0
ENSG00000227698	ENSG00000227698	lncRNA		chr21	41874756	41877613	-	8	14	6	11	12	5
ENSG00000123545	NDUFAF4	protein_coding	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 4	chr6	96889315	96897891	-	46	47	35	37	45	23
ENSG00000289393	ENSG00000289393	lncRNA		chr4	56466900	56467578	-	44	32	38	25	30	18
ENSG00000205794	ENSG00000205794	transcribed_processed_pseudogene		chr4	40042917	40057199	-	2	1	4	1	1	8
ENSG00000268636	ENSG00000268636	lncRNA		chr19	49625994	49626439	-	0	0	2	1	0	5
ENSG00000109323	MANBA	protein_coding	Beta-mannosidase	chr4	102630770	102760994	-	484	410	429	499	549	409
ENSG00000134470	IL15RA	protein_coding	Interleukin-15 receptor subunit alpha	chr10	5943639	5978187	-	154	190	200	251	230	312
ENSG00000166396	SERPINB7	protein_coding	Serpin B7	chr18	63752935	63805376	+	43	53	32	5	5	3
ENSG00000196323	ZBTB44	protein_coding	Zinc finger and BTB domain-containing protein 44	chr11	130226677	130314917	-	381	495	312	528	606	264
ENSG00000240038	AMY2B	protein_coding	Alpha-amylase 2B	chr1	103553815	103579534	+	36	42	24	42	60	16
ENSG00000137692	DCUN1D5	protein_coding	DCN1-like protein 5	chr11	103050686	103092194	-	206	156	178	172	197	125
ENSG00000105339	DENND3	protein_coding	DENN domain-containing protein 3	chr8	141117278	141195808	+	491	471	546	786	718	1026
ENSG00000288095	ENSG00000288095	lncRNA		chr5	141320910	141325985	+	0	2	2	3	1	4
ENSG00000265008	ENSG00000265008	lncRNA		chr18	32091295	32092119	-	3	1	1	1	2	1
ENSG00000239593	ENSG00000239593	lncRNA		chr9	121279863	121282730	-	3	1	1	0	2	0
ENSG00000234293	BACH1-IT3	lncRNA		chr21	29496047	29500386	+	16	12	13	20	12	0
ENSG00000233072	RPS15AP6	processed_pseudogene		chr1	21003550	21003934	-	1	7	1	4	6	1
ENSG00000255081	ENSG00000255081	lncRNA		chr11	75914201	75915213	+	2	3	4	1	0	3
ENSG00000142794	NBPF3	protein_coding	Neuroblastoma breakpoint family member 3	chr1	21440128	21485005	+	114	90	130	60	56	63
ENSG00000272361	ENSG00000272361	lncRNA		chr7	16593626	16594224	-	3	0	0	2	0	0
ENSG00000204310	AGPAT1	protein_coding	1-acyl-sn-glycerol-3-phosphate acyltransferase alpha	chr6	32168212	32178096	-	339	343	439	361	323	479
ENSG00000269845	CCNYL6	transcribed_processed_pseudogene		chr19	21750747	21753438	+	1	1	2	2	0	0
ENSG00000248587	GDNF-AS1	lncRNA		chr5	37811589	37953827	+	4	3	0	0	2	0
ENSG00000264653	MIR5194	miRNA		chr8	130008334	130008453	-	7	6	5	5	5	4
ENSG00000267436	ENSG00000267436	lncRNA		chr19	3544199	3557569	+	3	4	7	1	2	4
ENSG00000276517	ENSG00000276517	lncRNA		chr2	32526504	32529507	+	23	50	11	43	59	11
ENSG00000273487	ENSG00000273487	lncRNA		chr1	92189237	92190707	+	0	2	0	3	4	0
ENSG00000068308	OTUD5	protein_coding	OTU domain-containing protein 5	chrX	48922024	48958386	-	476	421	576	485	447	692
ENSG00000163597	SNHG16	lncRNA		chr17	76557727	76670985	+	328	276	335	308	286	323
ENSG00000146122	DAAM2	protein_coding	Disheveled-associated activator of morphogenesis 2	chr6	39792298	39904877	+	356	273	495	441	352	618
ENSG00000183475	ASB7	protein_coding	Ankyrin repeat and SOCS box protein 7	chr15	100602589	100651701	+	181	190	208	193	233	213
ENSG00000234801	MORF4	processed_pseudogene		chr4	173615936	173616906	-	2	1	4	3	1	0
ENSG00000166441	RPL27A	protein_coding	Large ribosomal subunit protein uL15	chr11	8682788	8714759	+	354	328	322	323	336	295
ENSG00000276698	ENSG00000276698	lncRNA		chr14	24198433	24199090	+	5	2	1	1	3	3
ENSG00000048991	R3HDM1	protein_coding	R3H domain-containing protein 1	chr2	135531455	135725270	+	310	319	280	354	329	166
ENSG00000186184	POLR1D	protein_coding	DNA-directed RNA polymerases I and III subunit RPAC2	chr13	27620742	27744237	+	295	318	288	348	385	307
ENSG00000242814	ENSG00000242814	processed_pseudogene		chr5	124808828	124809233	-	3	0	0	2	2	1
ENSG00000289404	ENSG00000289404	lncRNA		chr21	38497743	38498159	-	6	5	2	21	21	5
ENSG00000178338	ZNF354B	protein_coding	Zinc finger protein 354B	chr5	178859953	178888122	+	77	77	77	85	101	78
ENSG00000118922	KLF12	protein_coding	Krueppel-like factor 12	chr13	73686089	74134404	-	188	252	187	230	208	83
ENSG00000186868	MAPT	protein_coding	Microtubule-associated protein tau	chr17	45894527	46028334	+	20	17	34	55	44	96
ENSG00000049656	CLPTM1L	protein_coding	Lipid scramblase CLPTM1L	chr5	1317752	1345099	-	638	503	840	624	573	1110
ENSG00000109881	CCDC34	protein_coding	Coiled-coil domain-containing protein 34	chr11	27330827	27363234	-	38	53	49	39	45	24
ENSG00000227200	ENSG00000227200	lncRNA		chr9	124262876	124265809	+	12	12	10	8	8	15
ENSG00000163618	CADPS	protein_coding	Calcium-dependent secretion activator 1	chr3	62398346	62875416	-	86	54	108	36	29	19
ENSG00000121210	TMEM131L	protein_coding	Transmembrane protein 131-like	chr4	153466346	153636711	+	197	183	138	228	219	104
ENSG00000213523	SRA1	protein_coding	Splicing factor	chr5	140537340	140557677	-	174	155	228	159	155	199
ENSG00000081177	EXD2	protein_coding	Exonuclease 3'-5' domain-containing protein 2	chr14	69191498	69244020	+	260	237	285	267	244	335
ENSG00000141574	SECTM1	protein_coding	Secreted and transmembrane protein 1	chr17	82321024	82334074	-	113	98	144	102	85	136
ENSG00000237813	ENSG00000237813	lncRNA		chr7	116238260	116499465	-	2	6	4	13	26	5
ENSG00000117090	SLAMF1	protein_coding	Signaling lymphocytic activation molecule	chr1	160608106	160647044	-	20	8	12	13	14	7
ENSG00000145782	ATG12	protein_coding	Ubiquitin-like protein ATG12	chr5	115828200	115841837	-	216	256	166	234	269	123
ENSG00000227517	LINC01483	lncRNA		chr17	69577251	69903000	+	1	4	0	4	3	5
ENSG00000204604	ZNF468	protein_coding	Zinc finger protein 468	chr19	52838010	52857649	-	79	84	56	73	96	35
ENSG00000065989	PDE4A	protein_coding	cAMP-specific 3'	chr19	10416773	10469630	+	256	192	353	222	189	403
ENSG00000286959	ENSG00000286959	lncRNA		chr11	11781971	11811530	-	0	3	0	2	2	0
ENSG00000259935	ENSG00000259935	lncRNA		chr15	52648634	52649866	-	4	2	5	5	7	0
ENSG00000235271	ENSG00000235271	lncRNA		chr22	26903292	26920935	+	3	5	2	3	0	3
ENSG00000240490	RN7SL277P	misc_RNA		chr1	19424384	19424671	+	8	7	7	3	6	13
ENSG00000139684	ESD	protein_coding	S-formylglutathione hydrolase	chr13	46771256	46797420	-	129	170	135	142	177	104
ENSG00000154889	MPPE1	protein_coding	Metallophosphoesterase 1	chr18	11882622	11908366	-	104	109	105	159	146	152
ENSG00000128791	TWSG1	protein_coding	Twisted gastrulation protein homolog 1	chr18	9334767	9402420	+	153	198	150	163	188	117
ENSG00000226761	TAS2R46	protein_coding	Taste receptor type 2 member 46	chr12	11061365	11062294	-	4	5	1	5	5	3
ENSG00000241413	RN7SL441P	misc_RNA		chr12	109866214	109866509	-	11	6	5	3	9	5
ENSG00000147403	RPL10	protein_coding	Large ribosomal subunit protein uL16	chrX	154389955	154409168	+	278	271	339	293	299	502
ENSG00000167775	CD320	protein_coding	CD320 antigen	chr19	8302127	8308358	-	88	48	90	84	80	152
ENSG00000148702	HABP2	protein_coding	Hyaluronan-binding protein 2	chr10	113550837	113589602	+	5	8	7	11	10	9
ENSG00000111875	ASF1A	protein_coding	Histone chaperone ASF1A	chr6	118894152	118909171	+	77	85	50	83	106	36
ENSG00000113594	LIFR	protein_coding	Leukemia inhibitory factor receptor	chr5	38474668	38608354	-	252	420	167	396	490	131
ENSG00000188032	C19orf67	protein_coding	UPF0575 protein C19orf67	chr19	14081624	14085875	-	3	2	0	0	0	3
ENSG00000181773	GPR3	protein_coding	G-protein coupled receptor 3	chr1	27392622	27395814	+	8	8	25	34	19	32
ENSG00000286225	ENSG00000286225	lncRNA		chr2	145572662	145765726	+	3	2	1	4	0	0
ENSG00000162924	REL	protein_coding	Proto-oncogene c-Rel	chr2	60881491	60931612	+	274	276	202	244	301	124
ENSG00000274021	ENSG00000274021	lncRNA		chr12	89351015	89353271	+	7	5	5	4	4	9
ENSG00000266217	CTSLP2	unprocessed_pseudogene		chr10	47581211	47582321	-	1	1	1	3	5	1
ENSG00000264275	RN7SL753P	misc_RNA		chr2	202333439	202333728	+	10	8	10	18	16	9
ENSG00000279653	ENSG00000279653	TEC		chr19	2002580	2003581	-	3	0	1	1	2	3
ENSG00000289497	ENSG00000289497	lncRNA		chr5	115364197	115415268	-	3	2	0	0	2	3
ENSG00000185813	PCYT2	protein_coding	Ethanolamine-phosphate cytidylyltransferase	chr17	81900958	81911432	-	224	154	214	187	158	372
ENSG00000164615	CAMLG	protein_coding	Guided entry of tail-anchored proteins factor CAMLG	chr5	134738495	134752157	+	125	159	107	182	206	112
ENSG00000149930	TAOK2	protein_coding	Serine/threonine-protein kinase TAO2	chr16	29973868	29992261	+	845	684	1054	951	878	1640
ENSG00000162040	HS3ST6	protein_coding	Heparan sulfate glucosamine 3-O-sulfotransferase 6	chr16	1911475	1918415	-	4	3	4	0	2	1
ENSG00000110756	HPS5	protein_coding	BLOC-2 complex member HPS5	chr11	18278668	18322198	-	557	453	418	414	358	228
ENSG00000142347	MYO1F	protein_coding	Unconventional myosin-If	chr19	8520778	8577577	-	731	500	925	408	407	751
ENSG00000047634	SCML1	protein_coding	Sex comb on midleg-like protein 1	chrX	17737449	17754988	+	133	121	89	125	159	100
ENSG00000143753	DEGS1	protein_coding	Sphingolipid delta(4)-desaturase DES1	chr1	224175756	224193441	+	295	256	230	334	321	214
ENSG00000121594	CD80	protein_coding	T-lymphocyte activation antigen CD80	chr3	119524293	119559614	-	63	47	26	23	21	12
ENSG00000279752	ENSG00000279752	TEC		chr5	169012148	169013146	-	2	2	0	6	11	4
ENSG00000108828	VAT1	protein_coding	Synaptic vesicle membrane protein VAT-1 homolog	chr17	43014607	43025123	-	790	647	976	801	711	1414
ENSG00000116161	CACYBP	protein_coding	Calcyclin-binding protein	chr1	174999163	175012027	+	282	225	239	247	259	166
ENSG00000285793	ANAPC1P2	lncRNA		chr2	87030675	87076429	-	17	9	20	16	16	46
ENSG00000166428	PLD4	protein_coding	5'-3' exonuclease PLD4	chr14	104924713	104937761	+	2	4	5	5	4	1
ENSG00000272631	ENSG00000272631	lncRNA		chr10	86749754	86756298	-	16	21	10	22	20	18
ENSG00000215895	HSPA5P1	processed_pseudogene		chr1	38708931	38710890	+	1	6	1	4	2	3
ENSG00000140280	LYSMD2	protein_coding	LysM and putative peptidoglycan-binding domain-containing protein 2	chr15	51723011	51751585	-	106	94	94	94	83	61
ENSG00000285444	ENSG00000285444	protein_coding	Uncharacterized protein	chr13	51763951	51845159	-	4	9	2	10	10	0
ENSG00000105669	COPE	protein_coding	Coatomer subunit epsilon	chr19	18899514	18919387	-	203	191	268	208	191	390
ENSG00000147394	ZNF185	protein_coding	Zinc finger protein 185	chrX	152898067	152973481	+	507	450	684	263	215	342
ENSG00000167965	MLST8	protein_coding	Target of rapamycin complex subunit LST8	chr16	2204248	2209453	+	188	151	252	196	180	369
ENSG00000136908	DPM2	protein_coding	Dolichol phosphate-mannose biosynthesis regulatory protein	chr9	127935099	127937854	-	91	74	111	88	83	176
ENSG00000255108	ENSG00000255108	lncRNA		chr11	823634	832883	-	3	2	7	3	5	7
ENSG00000105723	GSK3A	protein_coding	Glycogen synthase kinase-3 alpha	chr19	42226225	42242625	-	160	120	180	117	116	211
ENSG00000092820	EZR	protein_coding	Ezrin	chr6	158765741	158819368	-	1388	1435	1637	1209	1144	1399
ENSG00000213683	ENSG00000213683	processed_pseudogene		chr22	50754675	50755434	-	3	2	2	1	1	1
ENSG00000280321	ENSG00000280321	TEC		chr11	36196248	36197901	+	5	9	7	2	6	0
ENSG00000205707	ETFRF1	protein_coding	Electron transfer flavoprotein regulatory factor 1	chr12	25195216	25209645	+	29	30	14	37	43	16
ENSG00000258072	ENSG00000258072	processed_pseudogene		chr12	107903270	107903948	-	3	2	1	1	5	4
ENSG00000242622	GSK3B-DT	lncRNA		chr3	120094895	120136783	+	42	41	35	32	33	48
ENSG00000251733	SCARNA8	scaRNA		chr9	19063656	19063786	-	30	24	20	18	15	16
ENSG00000251450	RASGRF2-AS1	lncRNA		chr5	80947694	80960907	-	1	3	2	4	4	1
ENSG00000004948	CALCR	protein_coding	Calcitonin receptor	chr7	93424486	93574730	-	5	5	0	1	4	3
ENSG00000131788	PIAS3	protein_coding	E3 SUMO-protein ligase PIAS3	chr1	145848522	145859836	-	324	290	422	271	198	514
ENSG00000217889	KRT18P48	processed_pseudogene		chrX	153604497	153605348	-	0	0	2	0	0	0
ENSG00000273045	C2orf15	protein_coding	Uncharacterized protein C2orf15	chr2	99141707	99151669	+	15	15	6	25	27	4
ENSG00000181019	NQO1	protein_coding	NAD(P)H dehydrogenase [quinone] 1	chr16	69706996	69726668	-	322	246	303	253	252	299
ENSG00000196678	ERI2	protein_coding	ERI1 exoribonuclease 2	chr16	20780193	20900349	-	116	104	72	106	119	46
ENSG00000287009	ENSG00000287009	lncRNA		chr10	96129055	96130528	-	3	3	5	4	5	3
ENSG00000272106	ENSG00000272106	lncRNA		chr1	1613758	1615795	-	23	17	35	23	26	73
ENSG00000196739	COL27A1	protein_coding	Collagen alpha-1(XXVII) chain	chr9	114155537	114312511	+	454	398	451	368	410	683
ENSG00000213782	DDX47	protein_coding	Probable ATP-dependent RNA helicase DDX47	chr12	12813316	12829981	+	35	35	18	27	26	13
ENSG00000230521	ENSG00000230521	unprocessed_pseudogene		chr6	29887294	29888268	-	10	10	12	18	21	43
ENSG00000260093	MSRA-DT	lncRNA		chr8	10050485	10054254	-	7	6	7	9	11	8
ENSG00000249877	ENSG00000249877	lncRNA		chr4	189288677	189291336	-	0	0	0	8	11	1
ENSG00000222240	RN7SKP156	misc_RNA		chr1	188155839	188156180	-	4	5	8	5	5	13
ENSG00000237886	NALT1	lncRNA		chr9	136546212	136549893	+	6	7	6	11	12	28
ENSG00000160111	CPAMD8	protein_coding	C3 and PZP-like alpha-2-macroglobulin domain-containing protein 8	chr19	16892951	17026815	-	58	63	62	92	108	268
ENSG00000179833	SERTAD2	protein_coding	SERTA domain-containing protein 2	chr2	64631621	64751005	-	631	621	581	507	475	381
ENSG00000160180	TFF3	protein_coding	Trefoil factor 3	chr21	42311667	42315409	-	8	19	16	4	3	3
ENSG00000124610	H1-1	protein_coding	Histone H1.1	chr6	26017032	26017787	-	115	41	77	40	21	28
ENSG00000245281	ASAH1-AS1	lncRNA		chr8	18084384	18097644	+	11	15	10	16	23	3
ENSG00000289440	ENSG00000289440	lncRNA		chr9	78234831	78236020	-	3	2	1	3	2	1
ENSG00000225778	PROSER2-AS1	lncRNA		chr10	11849608	11894700	-	2	0	2	2	1	4
ENSG00000168658	VWA3B	protein_coding	von Willebrand factor A domain-containing protein 3B	chr2	98087116	98313299	+	85	224	94	92	62	66
ENSG00000123106	CCDC91	protein_coding	Coiled-coil domain-containing protein 91	chr12	28133249	28581511	+	155	290	141	179	286	128
ENSG00000124493	GRM4	protein_coding	Metabotropic glutamate receptor 4	chr6	34018643	34155622	-	7	4	10	2	2	0
ENSG00000236754	ENSG00000236754	lncRNA		chr22	17580157	17589192	-	7	5	2	5	4	13
ENSG00000240671	IGKV1-8	IG_V_gene	Immunoglobulin kappa variable 1-8	chr2	88992409	88992931	-	2	0	1	3	2	1
ENSG00000152104	PTPN14	protein_coding	Tyrosine-protein phosphatase non-receptor type 14	chr1	214348700	214552449	-	1152	1167	1108	1369	1362	1150
